index,value,timeSec
62,135.43083580503276,0.0014058956916099773
63,135.23938408288666,0.0014285714285714286
64,135.09076767664973,0.0014512471655328798
65,134.95181456829923,0.0014739229024943311
66,134.80772463544085,0.0014965986394557824
67,134.67681031715307,0.0015192743764172335
68,134.54921543042957,0.0015419501133786847
69,134.40223542213974,0.001564625850340136
70,134.28686801513993,0.0015873015873015873
71,134.18648185773677,0.0016099773242630386
72,134.0367754671501,0.0016326530612244899
73,133.88459593371223,0.0016553287981859411
74,133.74651623009933,0.0016780045351473922
75,133.5991605453593,0.0017006802721088435
76,133.47576488090974,0.0017233560090702948
77,133.35035926067252,0.001746031746031746
78,133.18073775822108,0.0017687074829931973
79,132.99305612589728,0.0017913832199546486
80,132.80092730172447,0.0018140589569160999
81,132.60938862847905,0.001836734693877551
82,132.43565435236206,0.0018594104308390022
83,132.27691849078133,0.0018820861678004535
84,132.11438320779504,0.0019047619047619048
85,131.95778542110938,0.001927437641723356
86,131.82006648185626,0.0019501133786848073
87,131.71300792100996,0.0019727891156462586
88,131.63178896724227,0.00199546485260771
89,131.57085613909248,0.002018140589569161
90,131.52889781083633,0.0020408163265306124
91,131.50286261693827,0.0020634920634920637
92,131.49705398840936,0.0020861678004535146
93,131.5072605219879,0.002108843537414966
94,131.5083959833695,0.002131519274376417
95,131.48102002982262,0.0021541950113378684
96,131.42565160068364,0.0021768707482993197
97,131.33279983009834,0.002199546485260771
98,131.2156188943835,0.0022222222222222222
99,131.06342830485323,0.0022448979591836735
100,130.86249600112922,0.0022675736961451248
101,130.66708555608957,0.002290249433106576
102,130.5153774915116,0.0023129251700680273
103,130.40941818228558,0.0023356009070294786
104,130.35219965611378,0.00235827664399093
105,130.32535053937386,0.002380952380952381
106,130.28495509370072,0.002403628117913832
107,130.2303117109728,0.0024263038548752833
108,130.19990468003948,0.0024489795918367346
109,130.17765114779735,0.002471655328798186
110,130.12784470711534,0.002494331065759637
111,130.05079088334023,0.0025170068027210884
112,129.94493383063977,0.0025396825396825397
113,129.83090492335273,0.002562358276643991
114,129.70562282796283,0.0025850340136054422
115,129.55776630480827,0.0026077097505668935
116,129.3998797478315,0.002630385487528345
117,129.24331748254198,0.002653061224489796
118,129.07944425170666,0.0026757369614512473
119,128.91457889590308,0.0026984126984126986
120,128.74475555708426,0.0027210884353741495
121,128.53585611783592,0.0027437641723356007
122,128.31446398331695,0.002766439909297052
123,128.09263599085992,0.0027891156462585033
124,127.8923780727211,0.0028117913832199546
125,127.69956214646578,0.002834467120181406
126,127.48821881143702,0.002857142857142857
127,127.27391441053594,0.0028798185941043084
128,127.10831878449362,0.0029024943310657597
129,126.98749683446925,0.002925170068027211
130,126.85944636924249,0.0029478458049886623
131,126.71046575028437,0.0029705215419501135
132,126.57180723603867,0.002993197278911565
133,126.4492706979635,0.003015873015873016
134,126.32753707450233,0.003038548752834467
135,126.2183571423463,0.003061224489795918
136,126.14098916865356,0.0030839002267573695
137,126.07922870377266,0.0031065759637188208
138,125.98259878874165,0.003129251700680272
139,125.83309424932817,0.0031519274376417233
140,125.6747544540014,0.0031746031746031746
141,125.50901522241506,0.003197278911564626
142,125.32003897425616,0.003219954648526077
143,125.1248872266006,0.0032426303854875284
144,124.8993300916164,0.0032653061224489797
145,124.71206671497393,0.003287981859410431
146,124.55742259761726,0.0033106575963718823
147,124.42847164786247,0.0033333333333333335
148,124.30528661455195,0.0033560090702947844
149,124.16763491337464,0.0033786848072562357
150,124.04139746877945,0.003401360544217687
151,123.96954558488142,0.0034240362811791382
152,123.91472553918231,0.0034467120181405895
153,123.84318445719381,0.0034693877551020408
154,123.76331552454856,0.003492063492063492
155,123.67185397414127,0.0035147392290249433
156,123.59571793848461,0.0035374149659863946
157,123.52938435694676,0.003560090702947846
158,123.47868293616027,0.003582766439909297
159,123.47080621968753,0.0036054421768707485
160,123.46522590345201,0.0036281179138321997
161,123.42940932051005,0.003650793650793651
162,123.3939667315139,0.003673469387755102
163,123.34354766238145,0.003696145124716553
164,123.2747344449564,0.0037188208616780044
165,123.21642866966404,0.0037414965986394557
166,123.16686086201994,0.003764172335600907
167,123.09517731743375,0.0037868480725623582
168,122.9937489799823,0.0038095238095238095
169,122.86562851612173,0.003832199546485261
170,122.69995241758633,0.003854875283446712
171,122.50255110315076,0.0038775510204081634
172,122.2862440563022,0.0039002267573696146
173,122.05796092646952,0.0039229024943310655
174,121.83220009875848,0.003945578231292517
175,121.62706118687426,0.003968253968253968
176,121.4474291809879,0.00399092970521542
177,121.25689731084866,0.004013605442176871
178,121.06129635456875,0.004036281179138322
179,120.87268294133813,0.004058956916099773
180,120.67808851353917,0.004081632653061225
181,120.49799279519463,0.004104308390022676
182,120.32913206986049,0.004126984126984127
183,120.15508902239257,0.004149659863945578
184,120.00128718564562,0.004172335600907029
185,119.83901018578618,0.004195011337868481
186,119.65058929403082,0.004217687074829932
187,119.45976956187171,0.004240362811791383
188,119.25422329692026,0.004263038548752834
189,119.02809281138356,0.004285714285714286
190,118.8135771649557,0.004308390022675737
191,118.60219428640133,0.0043310657596371885
192,118.37490263079151,0.004353741496598639
193,118.1543489972585,0.004376417233560091
194,117.92030172227028,0.004399092970521542
195,117.70459375124432,0.004421768707482994
196,117.52578245516125,0.0044444444444444444
197,117.34883444240089,0.004467120181405895
198,117.16789183398159,0.004489795918367347
199,117.01609941605454,0.004512471655328798
200,116.88997964500484,0.0045351473922902496
201,116.77607516660468,0.0045578231292517
202,116.66913792736152,0.004580498866213152
203,116.57637133536682,0.004603174603174603
204,116.49588418340458,0.004625850340136055
205,116.4203833635978,0.0046485260770975055
206,116.36610545761576,0.004671201814058957
207,116.33909374161357,0.004693877551020408
208,116.33028460135382,0.00471655328798186
209,116.29322903450456,0.004739229024943311
210,116.23186414514626,0.004761904761904762
211,116.17777705428094,0.004784580498866213
212,116.11564801399734,0.004807256235827664
213,116.03995372151984,0.004829931972789116
214,115.96323793336748,0.004852607709750567
215,115.88513514519605,0.004875283446712018
216,115.80711097456128,0.004897959183673469
217,115.73450689587636,0.004920634920634921
218,115.66964302523515,0.004943310657596372
219,115.60321186468265,0.004965986394557823
220,115.52114499973182,0.004988662131519274
221,115.4233820927027,0.005011337868480726
222,115.32048339466282,0.005034013605442177
223,115.21354851677685,0.0050566893424036285
224,115.09549815283034,0.005079365079365079
225,114.9634646222186,0.00510204081632653
226,114.81754065787015,0.005124716553287982
227,114.64722920109827,0.005147392290249433
228,114.44310152118489,0.0051700680272108845
229,114.20662426920575,0.005192743764172335
230,114.00155268545753,0.005215419501133787
231,113.82874336663933,0.005238095238095238
232,113.67937824230324,0.00526077097505669
233,113.54988816345755,0.00528344671201814
234,113.44024392433408,0.005306122448979592
235,113.35120961347077,0.005328798185941043
236,113.27564483505353,0.005351473922902495
237,113.19816903532072,0.0053741496598639455
238,113.08524309297246,0.005396825396825397
239,112.95194404812945,0.005419501133786848
240,112.83910682562066,0.005442176870748299
241,112.73766858685894,0.005464852607709751
242,112.62345968111794,0.0054875283446712015
243,112.49663371617439,0.005510204081632653
244,112.3561541974101,0.005532879818594104
245,112.20922475139467,0.005555555555555556
246,112.05169621377739,0.005578231292517007
247,111.87224765071035,0.005600907029478458
248,111.67970049763417,0.005623582766439909
249,111.49462598093452,0.005646258503401361
250,111.32450291290047,0.005668934240362812
251,111.13792941920829,0.0056916099773242634
252,110.92627044064996,0.005714285714285714
253,110.69550947952435,0.005736961451247165
254,110.48721482812533,0.005759637188208617
255,110.2947355179316,0.005782312925170068
256,110.09210218375311,0.005804988662131519
257,109.87803490791393,0.00582766439909297
258,109.65155905942095,0.005850340136054422
259,109.41597271080613,0.005873015873015873
260,109.18635418052204,0.0058956916099773245
261,108.96105765860842,0.005918367346938775
262,108.7486609873432,0.005941043083900227
263,108.55633807650894,0.005963718820861678
264,108.3786585362849,0.00598639455782313
265,108.22395566122958,0.0060090702947845805
266,108.08502864752299,0.006031746031746032
267,107.94793191836675,0.006054421768707483
268,107.82481313970017,0.006077097505668934
269,107.72675175522812,0.006099773242630386
270,107.64419651253623,0.006122448979591836
271,107.5622552291472,0.006145124716553288
272,107.49478408264186,0.006167800453514739
273,107.45508984643807,0.006190476190476191
274,107.39309215094636,0.0062131519274376415
275,107.29295236844762,0.006235827664399093
276,107.20463006211901,0.006258503401360544
277,107.13810567160931,0.006281179138321996
278,107.06704245208604,0.006303854875283447
279,106.97856224016792,0.006326530612244898
280,106.87654163750102,0.006349206349206349
281,106.77038124163438,0.0063718820861678
282,106.67317447296587,0.006394557823129252
283,106.56853384908001,0.006417233560090703
284,106.44587039720489,0.006439909297052154
285,106.30344563211622,0.006462585034013605
286,106.15017220621118,0.006485260770975057
287,105.9904156580255,0.006507936507936508
288,105.79371998834291,0.006530612244897959
289,105.55755383846405,0.00655328798185941
290,105.35083003996323,0.006575963718820862
291,105.1730623810509,0.006598639455782313
292,105.00734541699529,0.0066213151927437645
293,104.84150387903892,0.006643990929705215
294,104.69537635873039,0.006666666666666667
295,104.56652284350176,0.006689342403628118
296,104.44350018641026,0.006712018140589569
297,104.31196587337075,0.0067346938775510205
298,104.17564436051877,0.006757369614512471
299,104.04769038599919,0.006780045351473923
300,103.91797304837104,0.006802721088435374
301,103.78112230258516,0.006825396825396826
302,103.6393672543162,0.0068480725623582765
303,103.4873989940441,0.006870748299319728
304,103.33269593885893,0.006893424036281179
305,103.17715167954589,0.006916099773242631
306,103.01475552975855,0.0069387755102040816
307,102.85188735419597,0.006961451247165533
308,102.69303490443033,0.006984126984126984
309,102.53972561993028,0.007006802721088435
310,102.38362941661048,0.007029478458049887
311,102.23710774683205,0.0070521541950113375
312,102.1096838096242,0.007074829931972789
313,101.96870408897635,0.00709750566893424
314,101.81169784866232,0.007120181405895692
315,101.64992782093404,0.007142857142857143
316,101.47774958163028,0.007165532879818594
317,101.30038336735849,0.007188208616780045
318,101.11532830522003,0.007210884353741497
319,100.93494609702402,0.007233560090702948
320,100.76103905448673,0.0072562358276643995
321,100.57398544319946,0.00727891156462585
322,100.35202726447926,0.007301587301587302
323,100.12385384193684,0.007324263038548753
324,99.90747321437482,0.007346938775510204
325,99.71683443257663,0.007369614512471655
326,99.5665577778791,0.007392290249433106
327,99.44718411653557,0.007414965986394558
328,99.35871471734228,0.007437641723356009
329,99.31476181343895,0.0074603174603174605
330,99.3105651403118,0.007482993197278911
331,99.3283936703132,0.007505668934240363
332,99.35689445351997,0.007528344671201814
333,99.41117393384417,0.007551020408163266
334,99.5007840149294,0.0075736961451247165
335,99.61821646603183,0.007596371882086168
336,99.73685817226907,0.007619047619047619
337,99.84270002654848,0.00764172335600907
338,99.94703282068588,0.007664399092970522
339,100.03474890314567,0.0076870748299319724
340,100.10343640764235,0.007709750566893424
341,100.14882200657011,0.007732426303854875
342,100.15222783506928,0.007755102040816327
343,100.12955380674705,0.0077777777777777776
344,100.10036237665031,0.007800453514739229
345,100.05626119855441,0.007823129251700681
346,99.9838835100293,0.007845804988662131
347,99.88820437608106,0.007868480725623583
348,99.75887881269196,0.007891156462585034
349,99.58687439975554,0.007913832199546486
350,99.38162277459465,0.007936507936507936
351,99.15572985683347,0.007959183673469388
352,98.91722404327598,0.00798185941043084
353,98.6788947746954,0.00800453514739229
354,98.44230073889538,0.008027210884353741
355,98.2411671236595,0.008049886621315193
356,98.06652354695402,0.008072562358276645
357,97.89362126578585,0.008095238095238095
358,97.73241094956575,0.008117913832199546
359,97.58402335523859,0.008140589569160998
360,97.4523052717146,0.00816326530612245
361,97.3394858680988,0.0081859410430839
362,97.23338940962662,0.008208616780045351
363,97.13789277693225,0.008231292517006803
364,97.0681951361364,0.008253968253968255
365,97.02307652395733,0.008276643990929705
366,96.98813274392757,0.008299319727891157
367,96.96308950590621,0.008321995464852608
368,96.95524101562204,0.008344671201814058
369,96.95726298524791,0.00836734693877551
370,96.97513706971354,0.008390022675736962
371,97.00471265774708,0.008412698412698413
372,97.02783101255508,0.008435374149659863
373,97.0501378100559,0.008458049886621315
374,97.07233476184224,0.008480725623582767
375,97.0899964742522,0.008503401360544218
376,97.11096601629484,0.008526077097505668
377,97.11931254387463,0.00854875283446712
378,97.10203503364583,0.008571428571428572
379,97.07066952387981,0.008594104308390022
380,97.02918364939015,0.008616780045351474
381,96.98365093607231,0.008639455782312925
382,96.93654379237566,0.008662131519274377
383,96.88774057989687,0.008684807256235827
384,96.84447463640586,0.008707482993197279
385,96.79899469344026,0.00873015873015873
386,96.75294916781444,0.008752834467120182
387,96.71225908074855,0.008775510204081632
388,96.67561254417306,0.008798185941043084
389,96.63437318350877,0.008820861678004535
390,96.57486907269626,0.008843537414965987
391,96.5057984606923,0.008866213151927437
392,96.44397765095138,0.008888888888888889
393,96.38696577834843,0.00891156462585034
394,96.32457021959797,0.00893424036281179
395,96.25331242620148,0.008956916099773242
396,96.16766917656687,0.008979591836734694
397,96.04942165856521,0.009002267573696146
398,95.8805954292824,0.009024943310657596
399,95.66824161504516,0.009047619047619047
400,95.4365021503626,0.009070294784580499
401,95.23387303637874,0.00909297052154195
402,95.06133290920751,0.0091156462585034
403,94.91082664754494,0.009138321995464853
404,94.79138925008515,0.009160997732426304
405,94.70326613487455,0.009183673469387756
406,94.62652969160295,0.009206349206349206
407,94.57088558169795,0.009229024943310658
408,94.54359783297302,0.00925170068027211
409,94.5290108399072,0.00927437641723356
410,94.52950524285555,0.009297052154195011
411,94.5448674781185,0.009319727891156463
412,94.56514843652661,0.009342403628117914
413,94.59303357871458,0.009365079365079364
414,94.62574549318646,0.009387755102040816
415,94.64997782417575,0.009410430839002268
416,94.66063371215716,0.00943310657596372
417,94.66171091723035,0.00945578231292517
418,94.65253797651837,0.009478458049886621
419,94.62539374477379,0.009501133786848073
420,94.56761321102942,0.009523809523809525
421,94.4659212228843,0.009546485260770975
422,94.33673748849161,0.009569160997732426
423,94.20887256688539,0.009591836734693878
424,94.07079167074212,0.009614512471655328
425,93.907480944524,0.00963718820861678
426,93.72684610011855,0.009659863945578231
427,93.52156431344508,0.009682539682539683
428,93.29697813937169,0.009705215419501133
429,93.06947804003146,0.009727891156462585
430,92.86103946934568,0.009750566893424037
431,92.66028107437477,0.009773242630385488
432,92.4617724856657,0.009795918367346938
433,92.27589187493251,0.00981859410430839
434,92.10334297635892,0.009841269841269842
435,91.93091296162783,0.009863945578231292
436,91.75613145444854,0.009886621315192743
437,91.59822674926745,0.009909297052154195
438,91.45631537441952,0.009931972789115647
439,91.31959518795968,0.009954648526077097
440,91.19044794433148,0.009977324263038548
441,91.07525326264302,0.01
442,90.97526355110169,0.010022675736961452
443,90.87689908508311,0.010045351473922902
444,90.78119842679092,0.010068027210884354
445,90.69847774511997,0.010090702947845805
446,90.63508572910642,0.010113378684807257
447,90.58998543643855,0.010136054421768707
448,90.54639219686311,0.010158730158730159
449,90.502933094233,0.01018140589569161
450,90.48149030889613,0.01020408163265306
451,90.47452607381942,0.010226757369614512
452,90.46946689615294,0.010249433106575964
453,90.47794038395628,0.010272108843537416
454,90.49021111600265,0.010294784580498866
455,90.49404107173049,0.010317460317460317
456,90.49876883863158,0.010340136054421769
457,90.51159674403335,0.01036281179138322
458,90.5239184850088,0.01038548752834467
459,90.53112564763403,0.010408163265306122
460,90.52830465934315,0.010430839002267574
461,90.50858883422882,0.010453514739229026
462,90.48980108725469,0.010476190476190476
463,90.48103611481626,0.010498866213151927
464,90.47051390128988,0.01052154195011338
465,90.45545735244743,0.01054421768707483
466,90.44413710410021,0.01056689342403628
467,90.43878113093828,0.010589569160997733
468,90.43060018007753,0.010612244897959184
469,90.4194112035317,0.010634920634920634
470,90.41327117832378,0.010657596371882086
471,90.40723618683478,0.010680272108843538
472,90.41125531981382,0.01070294784580499
473,90.4285635481142,0.01072562358276644
474,90.43935425807715,0.010748299319727891
475,90.44075857693514,0.010770975056689343
476,90.44354948050403,0.010793650793650795
477,90.44330176452934,0.010816326530612244
478,90.43644475079685,0.010839002267573696
479,90.43909224510949,0.010861678004535148
480,90.44327893566788,0.010884353741496598
481,90.4163194660233,0.01090702947845805
482,90.36147942322594,0.010929705215419501
483,90.29761963045873,0.010952380952380953
484,90.22635812670877,0.010975056689342403
485,90.14067629006148,0.010997732426303855
486,90.04506107937027,0.011020408163265306
487,89.92910653547408,0.011043083900226758
488,89.78448210032131,0.011065759637188208
489,89.6254716620241,0.01108843537414966
490,89.45546420343518,0.011111111111111112
491,89.25737090699945,0.011133786848072562
492,89.0341537998117,0.011156462585034013
493,88.82335263060955,0.011179138321995465
494,88.6261901816505,0.011201814058956917
495,88.43537444842057,0.011224489795918367
496,88.24700088689322,0.011247165532879818
497,88.06656461258974,0.01126984126984127
498,87.88768899198926,0.011292517006802722
499,87.71742549103297,0.011315192743764172
500,87.56255086119378,0.011337868480725623
501,87.40554900744087,0.011360544217687075
502,87.2320471788003,0.011383219954648527
503,87.0464110767727,0.011405895691609977
504,86.85447142606442,0.011428571428571429
505,86.66144866795622,0.01145124716553288
506,86.47161720468985,0.01147392290249433
507,86.28632165166724,0.011496598639455782
508,86.10434303312016,0.011519274376417234
509,85.92324159593602,0.011541950113378685
510,85.7400892711043,0.011564625850340135
511,85.54649518193378,0.011587301587301587
512,149.93084939173258,0.011609977324263039
513,149.64669987142508,0.01163265306122449
514,149.3767497665334,0.01165532879818594
515,149.11450124234196,0.011678004535147392
516,148.8593464333816,0.011700680272108844
517,148.60716777595212,0.011723356009070296
518,148.35030751185195,0.011746031746031746
519,148.09877810788106,0.011768707482993197
520,147.86814639649737,0.011791383219954649
521,147.6582315358212,0.011814058956916099
522,147.45475293673843,0.01183673469387755
523,147.24504736333964,0.011859410430839002
524,147.03232120364888,0.011882086167800454
525,146.83693229152726,0.011904761904761904
526,146.65998121397035,0.011927437641723356
527,146.48535595025572,0.011950113378684808
528,146.30973163740566,0.01197278911564626
529,146.1449511054,0.01199546485260771
530,145.99083284514631,0.012018140589569161
531,145.8471952463329,0.012040816326530613
532,145.7129410438541,0.012063492063492064
533,145.57507066041796,0.012086167800453514
534,145.43944493044097,0.012108843537414966
535,145.3132064721862,0.012131519274376418
536,145.1937624446459,0.012154195011337868
537,145.08456259552833,0.01217687074829932
538,144.9807860762816,0.012199546485260771
539,144.87968722325883,0.012222222222222223
540,144.7867908507515,0.012244897959183673
541,144.7006329831725,0.012267573696145125
542,144.61782690851845,0.012290249433106576
543,144.54609460474424,0.012312925170068028
544,144.47945517115696,0.012335600907029478
545,144.4054271884585,0.01235827664399093
546,144.33148835334902,0.012380952380952381
547,144.27109802473512,0.012403628117913831
548,144.2167187628193,0.012426303854875283
549,144.15736444417917,0.012448979591836735
550,144.10869159928677,0.012471655328798186
551,144.07387466138033,0.012494331065759636
552,144.0305744742964,0.012517006802721088
553,143.98034784950423,0.01253968253968254
554,143.93573833440408,0.012562358276643992
555,143.89430489440304,0.012585034013605442
556,143.85232467612593,0.012607709750566893
557,143.81144607148923,0.012630385487528345
558,143.77676606136743,0.012653061224489797
559,143.7440734468867,0.012675736961451247
560,143.70491491782965,0.012698412698412698
561,143.67131510491237,0.01272108843537415
562,143.64971375588487,0.0127437641723356
563,143.63159646622495,0.012766439909297052
564,143.6103409061327,0.012789115646258504
565,143.5878394083241,0.012811791383219955
566,143.564000623031,0.012834467120181405
567,143.53262951074637,0.012857142857142857
568,143.5011118104211,0.012879818594104309
569,143.47320159451542,0.01290249433106576
570,143.43400610991102,0.01292517006802721
571,143.3688462691875,0.012947845804988662
572,143.28367367263263,0.012970521541950114
573,143.19985198419425,0.012993197278911565
574,143.11442170359084,0.013015873015873015
575,142.99890985782773,0.013038548752834467
576,142.8600314644725,0.013061224489795919
577,142.7206460841378,0.013083900226757369
578,142.5699209553227,0.01310657596371882
579,142.39656559463089,0.013129251700680272
580,142.20674626594925,0.013151927437641724
581,142.01074941592128,0.013174603174603174
582,141.80726456413686,0.013197278911564626
583,141.58600885270386,0.013219954648526077
584,141.35220294540827,0.013242630385487529
585,141.10365165092043,0.013265306122448979
586,140.84618627435123,0.01328798185941043
587,140.58783556482894,0.013310657596371882
588,140.31737113810937,0.013333333333333334
589,140.0315910391048,0.013356009070294784
590,139.73388543985092,0.013378684807256236
591,139.43039130642575,0.013401360544217688
592,139.11726613566168,0.013424036281179138
593,138.81541800812994,0.01344671201814059
594,138.53022107531862,0.013469387755102041
595,138.25658150851623,0.013492063492063493
596,137.99541749261022,0.013514739229024943
597,137.74905095080805,0.013537414965986394
598,137.51864397459323,0.013560090702947846
599,137.29223555161485,0.013582766439909298
600,137.0696142017331,0.013605442176870748
601,136.86472899655396,0.0136281179138322
602,136.68161039080178,0.013650793650793651
603,136.51626228529167,0.013673469387755101
604,136.355136101295,0.013696145124716553
605,136.1960970791189,0.013718820861678005
606,136.04225961300156,0.013741496598639456
607,135.89728739604237,0.013764172335600906
608,135.76597323998345,0.013786848072562358
609,135.64538866766387,0.01380952380952381
610,135.52808834774117,0.013832199546485261
611,135.41944465689556,0.013854875283446711
612,135.31784117693584,0.013877551020408163
613,135.2202575643576,0.013900226757369615
614,135.12657268200127,0.013922902494331067
615,135.04246387223662,0.013945578231292517
616,134.96835923038472,0.013968253968253968
617,134.90001742766412,0.01399092970521542
618,134.84128446609878,0.01401360544217687
619,134.7899025734721,0.014036281179138322
620,134.74196589823646,0.014058956916099773
621,134.69756646277366,0.014081632653061225
622,134.65581966429951,0.014104308390022675
623,134.61935049948664,0.014126984126984127
624,134.58556526256405,0.014149659863945578
625,134.55479998719997,0.01417233560090703
626,134.52797053189772,0.01419501133786848
627,134.50196427917308,0.014217687074829932
628,134.4740348112573,0.014240362811791384
629,134.44674593620618,0.014263038548752835
630,134.41948754312517,0.014285714285714285
631,134.39146640690336,0.014308390022675737
632,134.36124841717594,0.014331065759637189
633,134.32913903254519,0.014353741496598639
634,134.2962372120988,0.01437641723356009
635,134.25955244728368,0.014399092970521542
636,134.21740654698567,0.014421768707482994
637,134.17404195443154,0.014444444444444444
638,134.13092395992072,0.014467120181405895
639,134.0850926744515,0.014489795918367347
640,134.03599918287765,0.014512471655328799
641,133.98562763445918,0.014535147392290249
642,133.9320863491181,0.0145578231292517
643,133.87635240759687,0.014580498866213152
644,133.81882306419234,0.014603174603174604
645,133.7577287777945,0.014625850340136054
646,133.69407721688,0.014648526077097506
647,133.63143963353116,0.014671201814058957
648,133.5696029919157,0.014693877551020407
649,133.50487513757668,0.014716553287981859
650,133.4345099996856,0.01473922902494331
651,133.35994258334594,0.014761904761904763
652,133.2807157923777,0.014784580498866213
653,133.19844783094646,0.014807256235827664
654,133.11371931013267,0.014829931972789116
655,133.02607323758292,0.014852607709750568
656,132.93636494215838,0.014875283446712018
657,132.84505303552857,0.01489795918367347
658,132.75091762859037,0.014920634920634921
659,132.65484463022506,0.014943310657596371
660,132.55689597196073,0.014965986394557823
661,132.45606545543544,0.014988662131519274
662,132.35253712654225,0.015011337868480726
663,132.24463342835088,0.015034013605442176
664,132.1343085398419,0.015056689342403628
665,132.02125830227567,0.01507936507936508
666,131.9064603585267,0.015102040816326531
667,131.79281503861228,0.015124716553287981
668,131.6797130467555,0.015147392290249433
669,131.56331011718862,0.015170068027210885
670,131.44073858941988,0.015192743764172336
671,131.3147157347519,0.015215419501133786
672,131.19073605411776,0.015238095238095238
673,131.06931953802717,0.01526077097505669
674,130.94872778560503,0.01528344671201814
675,130.82832104636756,0.015306122448979591
676,130.706849194884,0.015328798185941043
677,130.5867243309972,0.015351473922902495
678,130.46910729432966,0.015374149659863945
679,130.35378557343057,0.015396825396825397
680,130.23789152391507,0.015419501133786848
681,130.12167038125065,0.0154421768707483
682,130.00750368079628,0.01546485260770975
683,129.89505680243286,0.015487528344671202
684,129.7806685907412,0.015510204081632653
685,129.66372974228682,0.015532879818594105
686,129.5476899365309,0.015555555555555555
687,129.42931530712676,0.015578231292517007
688,129.30131303271955,0.015600907029478459
689,129.16810945588534,0.015623582766439909
690,129.03614521060834,0.015646258503401362
691,128.89745621303993,0.015668934240362812
692,128.74926655175196,0.015691609977324262
693,128.59646053754875,0.015714285714285715
694,128.43775780875137,0.015736961451247165
695,128.26800220244743,0.015759637188208615
696,128.0912542253473,0.01578231292517007
697,127.91065891379412,0.01580498866213152
698,127.71825261768798,0.015827664399092972
699,127.50686524185832,0.015850340136054422
700,127.28525749798618,0.015873015873015872
701,127.05523201501063,0.015895691609977326
702,126.81099240071629,0.015918367346938776
703,126.55379214507639,0.015941043083900226
704,126.28107005225908,0.01596371882086168
705,125.99401883713062,0.01598639455782313
706,125.70033179754844,0.01600907029478458
707,125.40828218170265,0.016031746031746032
708,125.14549199630163,0.016054421768707482
709,124.9031134838105,0.016077097505668936
710,124.67269539354362,0.016099773242630386
711,124.45417891256085,0.016122448979591836
712,124.24890896704825,0.01614512471655329
713,124.06027510496475,0.01616780045351474
714,123.88751621633801,0.01619047619047619
715,123.72791785357714,0.016213151927437643
716,123.58184780189396,0.016235827664399093
717,123.45296971991326,0.016258503401360543
718,123.33731749430888,0.016281179138321996
719,123.22830027678137,0.016303854875283446
720,123.12759764162504,0.0163265306122449
721,123.03746894445337,0.01634920634920635
722,122.95550412003269,0.0163718820861678
723,122.88463375409954,0.016394557823129253
724,122.82473649080572,0.016417233560090703
